Verified,Performance Title,Performance title in Japanese,Date,Time,Venue concatenated,Venue address,Latitude,Longtitude,Venue capacity,Genres concatenated,Performance types concatenated,"English name of performing troupes, performers concatenated","Kanji name of performing troupes, performers concatenated",Organizers/Sponsors concatenated,Org/Spon type 1,Organizers concatenated,org/spon type 2,Sponsors concatenated,org/spon type 3,Festival
#NAME?,Tokyo Jazz in Singapore,,2016-05-14,19:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Jazz,Concert,fox capture plan; ADAM at; PRIMITIVE ART ORCHESTRA,,"Esplanade – Theatres on the Bay; Tokyo Jazz Festival; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade – Theatres on the Bay; Tokyo Jazz Festival,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Drums,,2016-05-15,15:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Noh,Theatre,Nakano Shigeki (Director); Fukuda Takeshi; Koizumi Maki; Tanaka Yuya,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Minyo Folk Dance,,2016-05-15,16:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Folk dance; Minyo,Others,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko (Singer),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Minyo Folk Dance,,2016-05-15,17:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Folk dance; Minyo,Others,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko (Singer),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Traditional Folk Songs,,2016-05-15,18:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Minyo; Traditional music,Concert,Taku no Kai (JP); Fuji Michiko,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Traditional Folk Songs,,2016-05-15,19:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Minyo; Traditional music,Concert,Taku no Kai (JP); Fuji Michiko,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Buyo: Classical Japanese Dance,,2016-05-15,20:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Nihon Buyo,Dance,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Buyo: Classical Japanese Dance,,2016-05-15,21:00,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Nihon Buyo,Dance,Reitoku Kai (SG); Taku no Kai (JP); Fuji Michiko,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Tokyo Jazz in Singapore,,2016-05-15,19:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Jazz,Concert,PRIMITIVE ART ORCHESTRA; fox capture plan; Schroeder-Headz,,"Esplanade – Theatres on the Bay; Tokyo Jazz Festival; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade – Theatres on the Bay; Tokyo Jazz Festival,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Blue Note Tokyo All-Star Jazz Orchestra,,2016-05-15,19:30,"Esplanade – Theatres on the Bay, Concert Hall",,1.290205,103.855567,,Jazz,Concert,Blue Note Tokyo All-Star Jazz Orchestra; Toki Asako (JP Vocalist); Nathan Hartono (SG Vocalist),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Yamaha Music (Asia) Pte. Ltd.",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Yamaha Music (Asia) Pte. Ltd.",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Princess Kaguya,,2016-05-16,11:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Princess Kaguya,,2016-05-16,14:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Princess Kaguya,,2016-05-17,09:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Princess Kaguya,,2016-05-17,11:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Princess Kaguya,,2016-05-17,16:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Puppet theatre,Theatre,Silhouette Theater Tsunobue,,"The Esplanade Co Ltd (TECL); Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Japan Foundation Asia Center",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Kuruma Ningyo Puppet Theatre,,2016-05-17,17:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Kuruma Ningyo Puppet Theatre,,2016-05-17,19:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Kuruma Ningyo Puppet Theatre,,2016-05-17,20:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Puppet theatre,Theatre,Koryu Nishikawa Troupe,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Comic Nights,,2016-05-18,19:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku),?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Comic Nights,,2016-05-18,20:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku),?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Music with Scenery – haruka nakamura PIANO ENSEMBLE & Aspidistrafly,,2016-05-18,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Classical music; Jazz,Concert,haruka nakamura PIANO ENSEMBLE; Aspidistrafly,,"Esplanade – Theatres on the Bay; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Kitchen. Label",,Esplanade – Theatres on the Bay,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,Comic Nights,,2016-05-19,19:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku),?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Comic Nights,,2016-05-19,20:15,"Esplanade – Theatres on the Bay, Concourse",,1.290205,103.855567,,Rakugo,Theatre,Anesama Kings (Katsura Ayame; Hayashiya Somejaku),?????? (????; ????),"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Music with Scenery – haruka nakamura PIANO ENSEMBLE & Aspidistrafly,,2016-05-19,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Classical music; Jazz,Concert,haruka nakamura PIANO ENSEMBLE; Aspidistrafly,,"Esplanade – Theatres on the Bay; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; Kitchen. Label",,Esplanade – Theatres on the Bay,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-20,19:00,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-20,20:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-20,21:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,"Meguri: Teeming Sea, Tranquil Land",,2016-05-20,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Butoh,Dance,Sankai Juku,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,mouse on the keys,,2016-05-20,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Jazz; Contemporary music; Classical music; Others,Concert,"mouse on keys - Akira Kawasaki, Atsushi Kiyota, Daisuke Niitome; Jun Nemoto (saxophone); Daisuke Sasaki (trumpet); Rokapenis (VJ artist)",,"Esplanade – Theatres on the Bay; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade – Theatres on the Bay,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,mouse on the keys,,2016-05-20,22:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Jazz; Contemporary music; Classical music; Others,Concert,"mouse on keys - Akira Kawasaki, Atsushi Kiyota, Daisuke Niitome; Jun Nemoto (saxophone); Daisuke Sasaki (trumpet); Rokapenis (VJ artist)",,"Esplanade – Theatres on the Bay; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade – Theatres on the Bay,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Himiko: Memories of the Sun Goddess,,2016-05-20,19:30,"Esplanade – Theatres on the Bay, Concert Hall",,1.290205,103.855567,,Play,Theatre,Nakamura Kotaro (Kabuki actor); Kanno Yoshihiro (Conductor); Tsutsumi Tsuyoshi (Cello); Otani Yasuko (Violin),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation; 3Top",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Shamisen Session with Hiromitsu Agatsuma,,2016-05-21,19:30,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Traditional music; Contemporary music,Concert,Agatsuma Hiromitsu (Shamisen); Iga Takuro (Piano),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-21,19:00,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-21,20:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Chindonya – Traditional Japanese Street Performance,,2016-05-21,21:30,"Esplanade – Theatres on the Bay, Outdoor Theatre",,1.290205,103.855567,,Traditional music,Outdoor,The Adachi Company,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,"Meguri: Teeming Sea, Tranquil Land",,2016-05-21,20:00,"Esplanade – Theatres on the Bay, Theatre",,1.290205,103.855567,,Butoh,Dance,Sankai Juku,,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Speaking Drums,,2016-05-21,15:00,"Esplanade – Theatres on the Bay, Bay Room",,1.290205,103.855567,,Contemporary music,Workshop,Akira Kawasaki,,"Esplanade – Theatres on the Bay; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade – Theatres on the Bay,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,Songs of the Ryukyu Islands,,2016-05-22,17:00,"Esplanade – Theatres on the Bay, Recital Studio",,1.290205,103.855567,,Traditional music; Minyo,Concert,Unaigumi (Koja Misako; Miyazato Namiko; Hayane Yukino; Shimabukuro Emiko),,"The Esplanade Co Ltd (TECL); Suntory Hall; Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,The Esplanade Co Ltd (TECL),,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); LIXIL; Mitsubishi Corporation",,Esplanade Presents | Super Japan - Japanese Festival of Arts
#NAME?,~Valiance Vigor Heart~ Japanese Taiko Drums and Music,,2016-11-08,19:30,"Victoria Theatre & Concert Hall, Victoria Theatre",,1.28834,103.851652,,Traditional music; Nihon buyo,Others,Za Ondekoza; Yamanaka Nobuto (Shamisen); Ito Keisuke (Shamisen); Hanayagi Takujiro (Nihon Buyo),,Association for Exchange and Promotion of Japanese Culture,,Association for Exchange and Promotion of Japanese Culture,,Tokyo Club,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,The 4th JAS Joint Concert,,2016-11-19,16:00,"The Japanese Association, Singapore (JAS), Auditorium",,1.33073,103.816112,,Classical music,Concert,,JAS Male and Female Chorus Group; Singapore Japan Cultural Association Chorus Group; JAS Male and Female Chorus Group; Singapore Japan Cultural Association Chorus Group,The Japan-Singapore Association (JSA),,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,STORY TIME: Smile On Everyone's Face!,,2016-11-27,11:00,"Geylang East Public Library, Activity Room",,1.31744,103.88583,,Kamishibai,Theatre,Nomarin (Noma Shigeyuki),,"Japan Creative Centre (JCC); Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS); National Library Board (NLB)",,"Japan Creative Centre (JCC); Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS); National Library Board (NLB)",,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,STORY TIME: Smile On Everyone's Face!,,2016-11-27,14:00,"Marine Parade Public Library, Programme Zone",,1.30482,103.90954,,Kamishibai,Theatre,Nomarin (Noma Shigeyuki),,"Japan Creative Centre (JCC); Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS); National Library Board (NLB)",,"Japan Creative Centre (JCC); Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS); National Library Board (NLB)",,,,
#NAME?,SG-JP Music Mix 2016: SJ50 Special Edition,,2016-11-30,19:30,"Victoria Theatre & Concert Hall, Victoria Concert Hall",,1.288585,103.851778,,Gagaku; Contemporary music,Concert,T?gi Hideki; Sachiyo,,,,,,"Japanese Chamber of Commerce & Industry, Singapore (JCCI); Mitsubishi Electric; Bank of Tokyo-Mitsubishi UFG; Toyota Tsusho Asia Pacific Pte Ltd; Yakult; Kikkoman; Singapore Meidi-Ya Supermarket; Si Chuan Dou Hua Restaurant; All Nippon Airways (ANA); Orchard Hotel Singapore",,
#NAME?,46th Japanese Cultural Festival: SJ50 Concert,,2016-10-01,13:30,Capitol Theatre,,1.29352,103.85107,,Traditional music; Nihon buyo,Others,,,"The Japanese Cultural Society, Singapore (JCS); Japanese Chamber of Commerce & Industry, Singapore (JCCI); Embassy of Japan in Singapore; The Japanese Association, Singapore (JAS)",,"The Japanese Cultural Society, Singapore (JCS)",,"Japanese Chamber of Commerce & Industry, Singapore (JCCI)",,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,Noh - Contemporary Tradition,,2016-10-15,15:00-17:00,"The Arts House, Play Den",,1.289195,103.851673,,Noh,Talk,Theatre Nohgaku,,"The Arts House; Department of Japanese Studies, National University of Singapore (NUS); The Japan Foundation",,,,,,The 50th Anniversary of Singapore-Japan Diplomatic Relations (SJ50)
#NAME?,YUGEN: The Hidden Beauty Of Japan,,2016-10-28,20:00,"Asian Civilisations Museum (ACM), ACM Green",,1.28757,103.85141,,Noh,Theatre,Kanze School of Noh; Fujinami Shigehiko; Sumi Kojiro; Shimizu Yoshinari; Takase Kazuki; Aigase Ryuji,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University; Japan Creative Centre (JCC); The Fullerton,,,,,,
#NAME?,YUGEN: The Hidden Beauty Of Japan,,2016-10-28,21:30,"Asian Civilisations Museum (ACM), ACM Green",,1.28757,103.85141,,Noh,Theatre,Kanze School of Noh; Fujinami Shigehiko; Sumi Kojiro; Shimizu Yoshinari; Takase Kazuki; Aigase Ryuji,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University; Japan Creative Centre (JCC); The Fullerton,,,,,,River Nights Festival 2016
#NAME?,SJ50 Matsuri & Friendship Parade,,2016-10-29,Evening,Orchard Road,,,,,Nihon buyo,Parade,Awa Odori dancers from Tokushima and Koenji,,"SJ50 Steering Committee (Embassy of Japan in Singapore); The Japanese Association, Singapore (JAS); Japanese Chamber of Commerce & Industry, Singapore (JCCI); Japan External Trade Organization (JETRO) Singapore; Japan National Tourism Organization, Singapore (JNTO); The Japan Council of Local Authorities for International Relations, Singapore (J.CLAIR Singapore); Japan Science and Technology Agency, Singapore Office (JST); The Japanese Cultural Society, Singapore (JCS); MUFG Bank; Japanese Chamber of Commerce & Industry, Singapore (JCCI); NHK World-Japan",,"SJ50 Steering Committee (Embassy of Japan in Singapore); The Japanese Association, Singapore (JAS); Japanese Chamber of Commerce & Industry, Singapore (JCCI); Japan External Trade Organization (JETRO) Singapore; Japan National Tourism Organization, Singapore (JNTO); The Japan Council of Local Authorities for International Relations, Singapore (J.CLAIR Singapore); Japan Science and Technology Agency, Singapore Office (JST); The Japanese Cultural Society, Singapore (JCS)",,"MUFG Bank; Japanese Chamber of Commerce & Industry, Singapore (JCCI); NHK World-Japan",,River Nights Festival 2016
#NAME?,YUGEN: The Hidden Beauty Of Japan,,2016-10-29,20:00,"Asian Civilisations Museum (ACM), ACM Green",,1.28757,103.85141,,Noh,Theatre,Kanze School of Noh; Fujinami Shigehiko; Sumi Kojiro; Shimizu Yoshinari; Takase Kazuki; Aigase Ryuji,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University; Japan Creative Centre (JCC); The Fullerton,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University,,Japan Creative Centre (JCC); The Fullerton,,River Nights Festival 2016
#NAME?,YUGEN: The Hidden Beauty Of Japan,,2016-10-29,21:30,"Asian Civilisations Museum (ACM), ACM Green",,1.28757,103.85141,,Noh,Theatre,Kanze School of Noh; Fujinami Shigehiko; Sumi Kojiro; Shimizu Yoshinari; Takase Kazuki; Aigase Ryuji,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University; Japan Creative Centre (JCC); The Fullerton,,The Japan Foundation; Asian Civilisations Museum (ACM); Meiji University,,Japan Creative Centre (JCC); The Fullerton,,River Nights Festival 2016
